coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,2021,,02F7,4,,,WEB*,,INTRO FINAN ACCOUNTNG,"Goslinga,Jill Kristen;",,,,
ANT,3451,,4025,3,,,WEB,,RACE AND RACISM,STAFF;,,,,
ANT,3520,,4046,3,,,WEB,,SKELETON KEY FORENSIC,STAFF;,,,,
ANT,4403,,4H89,3,MTWRF,5,CSE,E119,ENVIRONMNT & CULT BEH,STAFF;,,,,
ANT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANT,4907,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANT,4911,,DEPT,VAR,TBA,,,,UG RES ANTHROPOLOGY,STAFF;,,,,
ANT,4914,,DEPT,3,TBA,,,,DEPARTMENTAL HONORS,STAFF;,,,,
ANG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANG,6915,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANG,6945,,DEPT,VAR,TBA,,,,INTERNSHIP IN ANTHRO,STAFF;,,,,
ANG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANT,4907,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANT,4911,,DEPT,VAR,TBA,,,,UG RES ANTHROPOLOGY,STAFF;,,,,
ANT,4914,,DEPT,3,TBA,,,,DEPARTMENTAL HONORS,STAFF;,,,,
APK,2105C,,03C4,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,03DD,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0848,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0849,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0850,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0851,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0852,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0853,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0854,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,2105C,,0855,4,M,1,TUR,L007,APPL HUMAN PHYS W/LAB,"Ahlgren,Joslyn Korrin;",,,WEB*,
APK,3200,,0296,3,MTWRF,4,CSE,E119,MOTOR LEARNING,"Borsa,Paul A;",,,,
APK,3400,,022E,3,,,WEB,,INTRO SPORT PSYCHOLGY,"Beatty,Garrett Freeman;",,,,
APK,4050,,01F6,3,MTWRF,6,CSE,E221,RESEARCH METHODS,"Cauraugh,James H;",,,,
APK,4912,,DEPT,VAR,TBA,,,,APK UG RESEARCH,STAFF;,,,,
APK,4943,,DEPT,1,TBA,,,,APK TEACHING EXPER,STAFF;,,,,
APK,4943,,DEPT,1,TBA,,,,APK TEACHING EXPER,STAFF;,,,,
APK,6900,,DEPT,VAR,TBA,,,,DIRECT INDEPEND STUDY,"Clanton,Thomas Lindsay;",,,,
ATR,2010C,,0038,3,MTWRF,3,CSE,E220,PREVENT/CARE INJURIES,"Tripp,Brady L;",,,,
HLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Clanton,Thomas Lindsay;",,,,
HLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Clanton,Thomas Lindsay;",,,,
PET,4905C,,DEPT,VAR,TBA,,,,VAR TOP EXER SPORT SC,"Clanton,Thomas Lindsay;",,,,
PET,4948C,,DEPT,VAR,TBA,,,,PRACTICUM EXERCISE,"Clanton,Thomas Lindsay;",,,,
PET,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Clanton,Thomas Lindsay;",,,,
PET,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Clanton,Thomas Lindsay;",,,,
APK,2100C,,4D36,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",M W,5-6,FLG,0107B
APK,2100C,,4D37,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",T R,5-6,FLG,0107B
APK,2100C,,4D38,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",M W,3-4,FLG,0107B
APK,2100C,,4D39,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",T R,3-4,FLG,0107B
APK,2100C,,4028,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",MTWR,2,FLG,0107B
APK,2100C,,403G,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",MTWR,7,FLG,0107B
APK,2100C,,4910,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",M W,2-3,FLG,0107A
APK,2100C,,4911,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",M W,4-5,FLG,0107A
APK,2100C,,4912,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",T R,2-3,FLG,0107A
APK,2100C,,4913,4,MTWRF,1,TUR,L007,APPL HUMAN ANAT W/LAB,"Nguyen,Linda Minh-Dan;",T R,4-5,FLG,0107A
APK,3110C,,4B48,3,MTWRF,2,CSE,E220,PHYSIO EXERCISE/TRAIN,"Harrison,Blain Christopher;",,,,
APK,4912,,DEPT,VAR,TBA,,,,APK UG RESEARCH,STAFF;,,,,
APK,4943,,DEPT,1,TBA,,,,APK TEACHING EXPER,STAFF;,,,,
APK,6900,,DEPT,VAR,TBA,,,,DIRECT INDEPEND STUDY,"Clanton,Thomas Lindsay;",,,,
ATR,3102,,DEPT,4,M  R,2,YON,0011,PRIN ATHLETIC TRAIN,"Tripp,Patricia M;",TW,2-3,YON,0011
ATR,4112C,,DEPT,3,MTW,4,YON,0011,EMERG MANAG ATH TRAUM,"Brown,Christopher D;",R,3-4,YON,0011
HLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
HLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Clanton,Thomas Lindsay;",,,,
PET,4905C,,DEPT,VAR,TBA,,,,VAR TOP EXER SPORT SC,"Clanton,Thomas Lindsay;",,,,
PET,4948C,,DEPT,VAR,TBA,,,,PRACTICUM EXERCISE,"Clanton,Thomas Lindsay;",,,,
PET,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Clanton,Thomas Lindsay;",,,,
PET,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Clanton,Thomas Lindsay;",,,,
APK,4912,,DEPT,VAR,TBA,,,,APK UG RESEARCH,STAFF;,,,,
APK,4940C,,DEPT,12,TBA,,,,INTERNSHIP,"Harrison,Blain Christopher;",,,,
APK,6900,,DEPT,VAR,TBA,,,,DIRECT INDEPEND STUDY,"Clanton,Thomas Lindsay;",,,,
HLP,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Clanton,Thomas Lindsay;",,,,
HLP,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Clanton,Thomas Lindsay;",,,,
PET,4905C,,DEPT,VAR,TBA,,,,VAR TOP EXER SPORT SC,"Clanton,Thomas Lindsay;",,,,
PET,4948C,,DEPT,VAR,TBA,,,,PRACTICUM EXERCISE,"Clanton,Thomas Lindsay;",,,,
PET,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Clanton,Thomas Lindsay;",,,,
PET,6947,,DEPT,VAR,TBA,,,,GRADUATE INTERNSHIP,"Clanton,Thomas Lindsay;",,,,
PET,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Clanton,Thomas Lindsay;",,,,
ARC,1301,,DEPT,4,MTWRF,2-3,ARCH,0220R,ARCHITECT DESIGN 1,STAFF;,,,,
ARC,1301,,DEPT,4,MTWRF,2-3,ARCH,0216R,ARCHITECT DESIGN 1,STAFF;,,,,
ARC,1301,,DEPT,4,MTWRF,2-3,ARCH,0210R,ARCHITECT DESIGN 1,STAFF;,,,,
ARC,1301,,DEPT,4,MTWRF,2-3,ARCH,0214R,ARCHITECT DESIGN 1,STAFF;,,,,
ARC,1701,,0108,3,MTWRF,5,FAB,0103,ARCHITECT HIST 1,STAFF;,,,,
ARC,1000,,4B09,3,MTWR,4,FAB,0105,ARCHITECT & HUMANITY,STAFF;,,,,
ARC,1302,,DEPT,4,MTWRF,2-3,ARCH,0214L,ARCHITECT DESIGN 2,STAFF;,,,,
ARC,1302,,DEPT,4,MTWRF,2-3,ARCH,0210L,ARCHITECT DESIGN 2,STAFF;,,,,
ARC,1302,,DEPT,4,MTWRF,2-3,ARCH,0220L,ARCHITECT DESIGN 2,STAFF;,,,,
ARC,1302,,DEPT,4,MTWRF,2-3,ARCH,0216R,ARCHITECT DESIGN 2,STAFF;,,,,
ARC,1702,,4F29,3,MTWRF,5,FAB,0103,SURVEY OF ARCH HIST 2,STAFF;,,,,
ARC,1720,,4B26,3,,,WEB,,SURVEY ARCH HISTORY,STAFF;,,,,
ARC,1720,,4B44,3,,,WEB,,SURVEY ARCH HISTORY,STAFF;,,,,
ARC,1720,,409A,3,,,WEB,,SURVEY ARCH HISTORY,STAFF;,,,,
ARC,4323,,DEPT,6,TBA,,,,ARCHITECT DESIGN 8,STAFF;,,,,
ARC,4322,,DEPT,6,TBA,,,,ARCHITECT DESIGN 7,STAFF;,,,,
ARC,4323,,DEPT,6,TBA,,,,ARCHITECT DESIGN 8,STAFF;,,,,
ARC,4930,,DEPT,VAR,TBA,,,,EAST ASIA ARCHITECTUR,STAFF;,,,,
ARE,4314,,02F2,VAR,T R,4-5,FAD,0107,ART EDUC ELEM SCHOOLS,STAFF;,M,5,FAD,0107
ARE,6905,,DEPT,3,,,WEB,,INDIVIDUAL STUDY,STAFF;,,,,
ARE,6905,,DEPT,3,,,WEB,,INDIVIDUAL STUDY,STAFF;,,,,
ARE,6905,,DEPT,3,,,WEB,,INDIVIDUAL STUDY,STAFF;,,,,
ARH,2051,,022A,3,MTWRF,4,FAC,0201,INTRO HIST OF ART 2,"Ottenhausen,Clemens Alban;",,,,
ART,2401C,,012F,3,MTWRF,2-3,FAC,0318,PRINTMAK COLOR THEORY,"Blase,Sherri Lynn;",,,,
ART,2701C,,006E,3,MTWRF,5-6,FAC,B001,SCULP SHAP SPACE FORM,"Yacoe,Morgan E;",,,,
ART,3807C,,DEPT,3,MTWRF,2-3,FAD,0205,NARRATIVE STRATEGIES,"Stepp,Daniel R;",,,,
ART,5905C,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
ART,5930C,,024D,3,,,WEB,,MINDFULNESS IN ART,STAFF;,,,,
ART,5930C,,0240,3,,,WEB,,MINDFULNESS IN ART,STAFF;,,,,
DIG,2282C,,0177,3,TBA,,,,TIME-BASED MEDIA,"Furlong,Annemarie P;",,,,
GRA,2111C,,0233,3,M W F,2-3,FAC,0112,VISUAL METHD/PROCESS,"Yu,Jingyan;",TO ARR,ANGE,,
ARE,6910,,DEPT,3,,,WEB,,CAPSTONE PROJECT,STAFF;,,,,
ARH,2050,,4135,3,MTWR,4,FAB,0103,INTRO HIST OF ART 1,"Hodge,Mark C;",F,4,FAB,0103
ARH,2050,,4137,3,MTWR,4,FAB,0103,INTRO HIST OF ART 1,"Hodge,Mark C;",F,3,FAB,0103
ARH,4930,,4010,3,T R,2-3,FAC,0201,20TH CENTURY FEMINISM,STAFF;,W,2,FAC,0201
ARH,6917,,DEPT,VAR,T R,2-3,FAC,0201,"ART, WATER, ECOLOGY",STAFF;,W,2,FAC,0201
ARH,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ARH,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ART,2305C,,4B55,3,MTWRF,2-3,FAD,0101,PERCEPTUAL DRAWING,"Ma,Ye;",,,,
ART,2501C,,4E85,3,MTWRF,5-6,FAD,0105,PAINT INVESTIGA COLOR,"Ratliff,Franklin A;",,,,
ART,2757C,,4B05,3,MTWRF,2-3,FAC,B014,CERAMICS: 3D CONCEPTS,"Kelley,Gwendolyn V;",,,,
ART,3807C,,DEPT,3,MTWRF,5-6,WARP,105,WARPLITE,"Furlong,Annemarie P;",,,,
ART,3807C,,DEPT,3,MTWRF,5-6,FAC,0318,INTERDISCIP STUDIO,STAFF;,,,,
ART,4883C,,DEPT,3,MTWRF,2-3,FAD,0107,MAKING + MEANING,"Montoya,Sue H;",,,,
ART,5905C,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
ART,5930C,,4E81,3,,,WEB,,DIGITAL VIDEO,STAFF;,,,,
ART,5930C,,4E83,3,,,WEB,,DIGITAL VIDEO,STAFF;,,,,
ART,5930C,,4E91,3,TBA,,,,SUMMER STUDIO I-A,"Grigsby,Patrick A;",,,,
ART,5930C,,4F45,3,TBA,,,,SUMMER STUDIO I-B,"Grigsby,Patrick A;",,,,
ART,5930C,,4F46,3,TBA,,,,SUMMER STUDIO II-A,STAFF;,,,,
ART,5930C,,4F47,3,TBA,,,,SUMMER STUDIO II-B,STAFF;,,,,
ART,5930C,,4F51,3,TBA,,,,SUMMER STUDIO III-A,STAFF;,,,,
ART,5930C,,4H03,3,TBA,,,,SUMMER STUDIO III-B,STAFF;,,,,
ART,5930C,,DEPT,3,MTWRF,2-3,FAD,0107,MAKING + MEANING,"Montoya,Sue H;",,,,
ARH,2000,,7D34,3,,,WEB,,ART APPREC DIV & GLOB,"Brekka,Pamela M;",,,,
ARH,5905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
ARH,6914,,DEPT,VAR,TBA,,,,IND STUDY ANCIENT ART,STAFF;,,,,
ARH,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ARH,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ART,1010C,,721G,3,,,WEB,,NON-MAJOR PHOTOGRAPHY,"Horsley,Scott Richmond;",,,,
ART,5905C,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
ART,6973C,,DEPT,VAR,TBA,,,,INDIVIDUAL PROJECT,STAFF;,,,,
AST,4911,,DEPT,VAR,TBA,,,,UG RES ASTRONOMY,STAFF;,,,,
AST,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
AST,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AST,1002,,4B27,3,MTWRF,4,CSE,E119,DISCOVER THE UNIVERSE,"Marinas,Naibi;",,,,
AST,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
AST,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AST,4911,,DEPT,VAR,TBA,,,,UG RES ASTRONOMY,STAFF;,,,,
AST,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
PHC,6195,,DEPT,3,,,WEB,,HEALTH COMMUNICATION,"Hart,Mark W;",,,,
BSC,1920,,4H12,1,M W,2,WEIM,2050,FYI: BIOLOGY AT UF,"Yoo,Michelle MiJeong;",,,,
BSC,4910,,DEPT,VAR,TBA,,,,BEGINNING MENT RESRCH,"Mutahi,Teresa T;",,,,
ISC,2400L,,4E99,3,MTWRF,4-6,BLK,0415,X-LAB 1,"Waschewsky,Gabriela Cecilia;",,,,
ISC,2400L,,414H,3,MTWRF,4-6,MCCB,1108,X-LAB 1,"Waschewsky,Gabriela Cecilia;",,,,
BSC,2005,,DEPT,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005,,7090,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005,,7092,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005,,71AE,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005,,71AF,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005,,75A0,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005,,75E0,3,,,WEB,,BIOLOGICAL SCIENCES,"Gerlach,Nicole;",,,,
BSC,2005L,,7H45,1,,,WEB,,LAB IN BIOL SCIENCES,STAFF;,,,,
BSC,2005L,,7H49,1,,,WEB,,LAB IN BIOL SCIENCES,STAFF;,,,,
BSC,2010,,7252,3,TWRF,1,NPB,1001,INTEGRA PRINC BIOL 1,"Douglas,Norman A;Hauser,Bernard A;",,,,
BSC,2010L,,7C01,1,W,2-4,CRR,B014,INTEG PRIN BIOL 1 LAB,STAFF;,,,,
BSC,2010L,,7E45,1,R,2-4,CRR,B014,INTEG PRIN BIOL 1 LAB,STAFF;,,,,
BSC,2010L,,7253,1,T,2-4,CRR,B014,INTEG PRIN BIOL 1 LAB,STAFF;,,,,
BSC,2010L,,7254,1,T,5-7,CRR,B014,INTEG PRIN BIOL 1 LAB,STAFF;,,,,
BSC,2010L,,7257,1,R,5-7,CRR,B014,INTEG PRIN BIOL 1 LAB,STAFF;,,,,
BSC,2010L,,7258,1,W,5-7,CRR,B014,INTEG PRIN BIOL 1 LAB,STAFF;,,,,
BSC,2011,,7263,3,TWRF,5,TUR,L007,INTEGRA PRINC BIOL 2,"Gerlach,Nicole;Hart,Mary Klugh;",,,,
BSC,2011L,,7C04,1,T,2-4,BAR,B011,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,7E47,1,R,2-4,BAR,B011,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,7266,1,T,6-E1,BAR,B011,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,7267,1,W,2-4,BAR,B011,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,7269,1,R,6-E1,BAR,B011,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,8B11,1,T,6-E1,BAR,B023,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,8B12,1,W,2-4,BAR,B023,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,8B13,1,T,2-4,BAR,B023,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,8B14,1,W,6-E1,BAR,B023,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,2011L,,9100,1,W,6-E1,BAR,B011,INTEG PRIN BIOL 2 LAB,STAFF;,,,,
BSC,3096,,7E53,3,,,WEB,,HUMAN PHYSIOLOGY,"Hill,Andrew;",,,,
BSC,4910,,DEPT,VAR,TBA,,,,BEGINNING MENT RESRCH,"Mutahi,Teresa T;",,,,
BSC,4912,,DEPT,VAR,TBA,,,,ADV MENTORED RES BIOL,"Mutahi,Teresa T;",,,,
BSC,4936,,7A77,2,,,WEB,,CRIT ANALYSIS BIO RES,"Mutahi,Teresa T;",,,,
BSC,4936,,73EF,2,,,WEB,,CRIT ANALYSIS BIO RES,"Mutahi,Teresa T;",,,,
BSC,4936,,765A,2,,,WEB,,CRIT ANALYSIS BIO RES,"Mutahi,Teresa T;",,,,
BSC,4936,,767A,2,,,WEB,,CRIT ANALYSIS BIO RES,"Mutahi,Teresa T;",,,,
BOT,4905,,DEPT,VAR,TBA,,,,INDIV STUDIES IN BOT,"Gerlach,Nicole;",,,,
BOT,3151C,,4C38,3,W  S,2-5,ROL,0105,LOCAL FLORA,"Corogin,Paul Thomas;",,,,
BOT,3151C,,4C40,3,W  S,2-5,ROL,0105,LOCAL FLORA,"Corogin,Paul Thomas;",,,,
BOT,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Burleigh,John Gordon;",,,,
BOT,4911,,DEPT,VAR,TBA,,,,UG RES BOTANY,"Gerlach,Nicole;",,,,
BOT,6905,,DEPT,VAR,TBA,,,,IND STUDIES BOTANY,"Burleigh,John Gordon;",,,,
BOT,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Burleigh,John Gordon;",,,,
BOT,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Burleigh,John Gordon;",,,,
BOT,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Burleigh,John Gordon;",,,,
ZOO,4926,,01D7,4,MTWRF,1-7,CRR,0109,BIOLOGY OF SHARKS,"Naylor,Gavin;",,,,
ZOO,4956,,DEPT,3,,,WEB,,UF IN CUSCO,"Sauby,Kristen E;",,,,
ZOO,6927,,DEPT,4,MTWRF,1-7,CRR,0109,BIOLOGY OF SHARKS,"Naylor,Gavin;",,,,
ZOO,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Burleigh,John Gordon;",,,,
ZOO,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Burleigh,John Gordon;",,,,
ZOO,4905,,DEPT,VAR,TBA,,,,INDIV STUDIES ZOOLOGY,"Gerlach,Nicole;",,,,
ZOO,4911,,DEPT,3,TBA,,,,UG RES ZOOLOGY,"Palmer,Todd;",,,,
ZOO,4911,,DEPT,VAR,TBA,,,,UG RES ZOOLOGY,"Gerlach,Nicole;",,,,
ZOO,4956,,DEPT,3,,,WEB,,UF IN KENYA,"Palmer,Todd;",,,,
ZOO,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Burleigh,John Gordon;",,,,
PCB,4674,,73G7,4,,,WEB,,EVOLUTION,"Douglas,Norman A;",,,,
ZOO,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Burleigh,John Gordon;",,,,
ZOO,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Burleigh,John Gordon;",,,,
BME,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
BME,6907,,DEPT,VAR,TBA,,,,BME PROJECT,STAFF;,,,,
BME,6938,,8B51,3,MTWR,2-3,BMS,JG05A,CELL LAB FOR GRAD STU,"Rowlinson,Sarah C;",,,,
BME,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
BME,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
BME,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,6913,,DEPT,VAR,TBA,,,,ENGINEERING GRAD RSCH,STAFF;,,,,
PHC,6937,,DEPT,3,M,3,CTRB,5235,SURVEY OF BIOST. METH,"Parker,Robert L;",WRF,3,CTRB,5235
GEB,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Sevilla,Alexander D;",,,,
GEB,4956,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Rojo,Joseph A;Ward,Jason D;",,,,
GEB,4970,,DEPT,1,TBA,,,,HONORS THESIS,"Sevilla,Alexander D;",,,,
GEB,5212,,DEPT,1,F,3-4,HGS,140,PROFESSIONAL WRITING,STAFF;,,,,
BTE,7171,,DEPT,2,T R,3-4,HVNR,270,PREP TEACH IN BUS,"Lutz,Richard J;",,,,
GEB,2015,,4D54,1,T,5-6,HVNR,230,INTRO TO BUSINESS,"Lock,Tymothy Michael;",,,,
GEB,2015,,4E03,1,W,3-4,HVNR,230,INTRO TO BUSINESS,"Tennant,Brandi N;",,,,
GEB,2015,,42CD,1,M,5-6,HVNR,210,INTRO TO BUSINESS,"Coe,Catherine Faye;",,,,
GEB,2015,,42CE,1,T,3-4,HVNR,230,INTRO TO BUSINESS,"DeFeo,Dominic J;",,,,
GEB,2015,,42CF,1,W,5-6,HVNR,220,INTRO TO BUSINESS,"Bowler,Erin Anne;",,,,
GEB,2015,,42CG,1,M W,5,HVNR,270,INTRO TO BUSINESS,"Little,Jaime R;",,,,
GEB,2015,,42CH,1,M W,6,HVNR,230,INTRO TO BUSINESS,"Peterson,Brandon J;",,,,
GEB,2015,,42C0,1,T,5-6,HVNR,220,INTRO TO BUSINESS,"Bloom,Michelle;",,,,
GEB,2015,,42C1,1,W,2-3,HVNR,220,INTRO TO BUSINESS,"D'souza,Lisa Nicole;",,,,
GEB,2015,,42C3,1,W,5-6,HVNR,210,INTRO TO BUSINESS,"Gatsche,Allison M;",,,,
GEB,2015,,42C4,1,M W,5,HVNR,260,INTRO TO BUSINESS,"Overend,Emily Melissa Egan;",,,,
GEB,2015,,42C5,1,T,2-3,HVNR,220,INTRO TO BUSINESS,"Clark,Renita Renee;",,,,
GEB,2015,,DEPT,1,M,4-5,HVNR,230,INTRO TO BUSINESS,"Hunte,Keisha Liveisha;",,,,
GEB,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Sevilla,Alexander D;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
GEB,4956,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Rojo,Joseph A;Ward,Jason D;",,,,
GEB,4970,,DEPT,1,TBA,,,,HONORS THESIS,"Sevilla,Alexander D;",,,,
GEB,5212,,DEPT,1,M,5-6,STZ,0101,PROFESSIONAL WRITING,STAFF;,,,,
GEB,5212,,DEPT,1,R,3-4,STZ,0101,PROFESSIONAL WRITING,STAFF;,,,,
GEB,5212,,DEPT,1,M,1-2,HGS,250,PROFESSIONAL WRITING,STAFF;,,,,
GEB,5212,,DEPT,1,W,5-6,HGS,140,PROFESSIONAL WRITING,STAFF;,,,,
GEB,5215,,DEPT,1,TBA,,,,PROFESSIONL COMMUNICA,STAFF;,,,,
GEB,5215,,DEPT,1,T,3-4,STZ,0101,PROFESSIONL COMMUNICA,STAFF;,,,,
GEB,5215,,DEPT,1,W,1-2,HGS,250,PROFESSIONL COMMUNICA,STAFF;,,,,
GEB,5215,,DEPT,1,W,5-6,STZ,0101,PROFESSIONL COMMUNICA,STAFF;,,,,
GEB,5215,,DEPT,1,M,5-6,HGS,140,PROFESSIONL COMMUNICA,STAFF;,,,,
GEB,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Sevilla,Alexander D;",,,,
GEB,4906,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,"Clark,Renita Renee;",,,,
GEB,4941,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
